subj_idx,trial,run,rt,response,cond,img_lvl_at_response,amygdala,anterior_temporal,fusiform_gyrus,inferior_occipital,insula,intraparietal_sulcus,superior_temporal,response_emo,caudate,resp_grp
9002,15,2,0.883799782648438,1,ambig,4,1.25068593025208,1.40786075592041,-2.42059302330017,-5.39096879959106,-0.83925461769104,1.82265937328339,-1.76401472091675,happy,-1.19221318183973,ER
9002,16,2,1.58414428372626,0,ambig,-3,0.912932395935059,-0.534220099449158,2.86555004119873,0.760383546352386,1.15724420547485,-0.298087179660797,-0.0629556775093079,sad,-10.8759434213388,ER
9002,17,2,1.18394145268233,0,easy,5,-0.429661184549332,3.73460817337036,-1.13905692100525,1.25608897209167,6.54336881637573,1.14341330528259,0.0672873258590698,sad,-7.90298870080188,ER
9002,18,2,1.78422289215933,0,ambig,-3,-0.256300508975983,0.806955575942993,0.797009110450745,3.72097253799438,1.30792164802551,0.474360018968582,-2.23546004295349,sad,-17.4086834380178,ER
9002,19,2,0.983859423185919,0,easy,9,-4.61118412017822,-0.931567251682281,-3.75726175308228,-2.05436587333679,-1.66636455059052,-1.78349685668945,-1.72869443893433,sad,21.669022801605,ER
9002,20,2,0.783735200575052,1,ambig,-5,-1.39294755458832,-6.45312738418579,-0.697414696216583,-4.58771800994873,0.118403702974319,-3.57668733596802,-0.121057271957397,happy,25.2635380969489,ER
9002,21,2,1.48412075441288,1,ambig,2,-2.09387016296387,-4.45395755767822,-3.96530270576477,3.71148252487183,-2.51136374473572,-3.52059841156006,-5.7868185043335,happy,4.98812529267004,ER
9002,22,2,0.883794460994352,1,ambig,-4,-4.16572904586792,-1.48970746994019,1.97517085075378,0.887213468551636,-2.51159715652466,-1.23689579963684,-0.258044958114624,happy,3.34956129362293,ER
9002,23,2,1.58413554100886,1,ambig,1,1.07267737388611,5.22878408432007,2.57990431785583,6.80652093887329,0.869610726833344,0.385755300521851,0.247432708740234,happy,-6.10111134063075,ER
9002,24,2,1.08389169521669,1,easy,10,0.426810741424561,-2.74308586120605,0.0795975923538208,-5.48309421539307,-0.323897123336792,-0.543203175067902,-4.99352216720581,happy,-18.2372237782581,ER
9002,25,2,1.68423775477893,0,ambig,0,1.74977970123291,0.164573848247528,0.827551007270813,0.968031764030457,1.85102534294128,1.48424530029297,1.12101626396179,sad,-24.5029992841011,ER
9002,26,2,1.28397448494943,1,ambig,4,0.920613288879395,-3.59234714508057,-4.17077398300171,-3.96424913406372,-1.50547194480896,4.46799898147583,-3.19196128845215,happy,-19.4549826585696,ER
9002,27,2,0.883803203711778,1,easy,4,0.870930552482605,-0.952293395996094,1.36084926128387,-0.914581179618835,-5.28662967681885,-0.551697850227356,-1.54814231395721,happy,2.39518311729825,ER
9002,28,2,1.68417237445743,0,ambig,-4,1.08042192459106,1.84881925582886,2.3788275718689,-0.770568370819092,-0.689864158630371,-0.120368361473083,1.39791321754456,sad,22.1285845530062,ER
9002,29,2,0.883762150951753,1,easy,4,-1.02088987827301,-5.20114707946777,3.43804407119751,-6.12381792068481,-0.0726335048675537,1.95616102218628,-1.88159167766571,happy,-11.7201018891745,ER
9002,30,2,0.78374964506466,0,easy,5,-4.13171577453613,-9.01785278320312,-3.25597429275513,-0.470765590667725,-1.61315250396729,-6.37801074981689,-1.0822217464447,sad,10.4568413733507,ER
9002,31,2,1.38413067549655,0,ambig,1,-2.33276414871216,1.40497493743896,1.14957582950592,1.21850419044495,-1.27382278442383,0.288557708263397,-2.82254600524902,sad,15.5741773441307,ER
9002,32,2,2.28444925251668,0,easy,10,3.40376853942871,-0.300814092159271,0.834462642669678,0.418033242225647,1.6477142572403,2.10247015953064,3.76097631454468,sad,-22.0237592141604,ER
9002,33,2,0.983825592670712,1,easy,7,-0.0458736345171928,0.399509698152542,0.440514773130417,-2.71333074569702,-0.692608416080475,-2.16755652427673,-1.89498686790466,happy,22.3727034867444,ER
9002,34,2,1.98433989252541,0,ambig,1,1.89565682411194,3.67589712142944,0.928849697113037,2.14348745346069,2.3463454246521,0.288800299167633,5.24007129669189,sad,-18.4895875735213,ER
9002,35,2,1.68415488902261,1,ambig,4,-0.256728291511536,0.638007342815399,-1.61372900009155,0.584788799285889,-1.2824330329895,-2.21808218955994,2.24137115478516,happy,16.4830550074236,ER
9002,36,2,1.58411843569218,1,ambig,-1,-2.62735772132874,-0.937520146369934,3.52183365821838,1.20944631099701,-2.59802913665771,-0.7208411693573,-2.14817476272583,happy,18.4679223937698,ER
9002,37,2,2.68460228808317,1,ambig,-2,-0.756176114082336,0.063557356595993,-0.0614709854125977,-1.44792759418488,-2.40544438362122,1.03629302978516,1.3827440738678,happy,7.23154159362972,ER
9002,38,2,1.4840759004714,1,ambig,-2,-1.19818162918091,-1.20705556869507,-3.69074273109436,0.592218995094299,1.50291085243225,-2.26219844818115,1.00793862342834,happy,-20.4356246777302,ER
9002,39,2,1.58408726600402,0,easy,9,-2.63873195648193,3.17688846588135,0.0795900821685791,-1.47988104820251,2.33539319038391,0.209512770175934,2.84942221641541,sad,10.0453461572667,ER
9002,40,2,1.18393727138266,1,easy,7,-0.408217966556549,3.17643880844116,3.5817506313324,3.54671502113342,0.817103862762451,0.0427706241607666,-5.02784585952759,happy,-32.3109091601979,ER
9002,1,3,1.08475266282266,0,easy,6,2.52580451965332,0.568778514862061,4.09220314025879,7.60934066772461,1.32398986816406,-0.160111218690872,1.76038146018982,sad,60.5531156125186,ER
9002,2,3,0.88378001650473,1,ambig,-4,3.16466474533081,-0.847971439361572,6.49615907669067,0.124525785446167,3.50540995597839,2.794358253479,4.82998466491699,happy,11.2728691453479,ER
9002,3,3,0.983886791692594,0,ambig,-3,3.0179295539856,-0.826674818992615,3.4997501373291,-0.432027250528336,4.08921527862549,-0.676649153232574,-0.127835392951965,sad,16.4450374404766,ER
9002,4,3,1.78421224885119,0,ambig,-1,-0.779734492301941,-0.129132449626923,-5.17585182189941,-1.79097497463226,-0.253976464271545,-0.0160106420516968,-0.492525219917297,sad,-21.2074938235118,ER
9002,5,3,0.983866645430737,1,easy,9,-1.95799255371094,0.70329737663269,3.61376976966858,2.74042820930481,0.359108567237854,-0.37805962562561,-0.70015287399292,happy,-31.7566644322762,ER
9002,6,3,1.18395361646306,1,easy,11,-0.379067122936249,3.72397875785828,-0.693532407283783,1.91479063034058,-0.683767020702362,0.941159427165985,-0.594536542892456,happy,-30.6679838758724,ER
9002,7,3,1.0838704086004,0,easy,10,-4.10480642318726,-2.95322299003601,-3.01701354980469,-1.88002920150757,-1.07392883300781,0.0118244886398315,-1.69493985176086,sad,-5.43865345266594,ER
9002,8,3,1.38402272194244,0,easy,7,1.991579413414,1.09121131896973,1.28195917606354,-7.87938737869263,-0.74699592590332,-3.1686851978302,-0.781051158905029,sad,-16.2626608079162,ER
9002,9,3,1.08386508694633,1,easy,6,0.915795564651489,7.98990392684937,-1.0177309513092,7.15883159637451,1.34549641609192,0.841931760311127,6.38773059844971,happy,14.8484629953482,ER
9002,10,3,1.48409110519732,1,easy,6,-2.32003879547119,0.443070560693741,-2.79874444007874,1.76064562797546,-4.22013664245605,0.334083557128906,-0.435808062553406,happy,16.6060758303448,ER
9002,11,3,1.38401892076095,0,easy,9,1.78161418437958,-3.35785675048828,-2.04638504981995,-2.52683568000793,0.663359880447388,0.851271510124207,-2.05285120010376,sad,-20.4366196633396,ER
9002,12,3,1.78423315534934,1,ambig,3,-1.81054675579071,-0.513118803501129,-0.133364260196686,-2.47945928573608,-0.258542656898499,2.67256546020508,-2.63084053993225,happy,-14.8341086662774,ER
9002,13,3,1.5841594884522,0,easy,11,-0.34265011548996,1.10160875320435,0.44922149181366,1.2823805809021,1.67195439338684,1.26333856582642,1.62179040908813,sad,-2.91952587802426,ER
9002,14,3,1.28397372471311,1,ambig,4,-6.29221057891846,-11.4557762145996,-3.96097373962402,0.449094533920288,-5.91733646392822,-3.07069110870361,-6.01256990432739,happy,7.54604526075309,ER
9002,15,3,1.28397372471312,0,ambig,-4,1.7989616394043,1.47771894931793,-3.47598075866699,-1.83558392524719,0.682477831840515,-0.291826128959656,0.0403816699981689,sad,17.9413728232208,ER
9002,16,3,1.88427949175161,1,easy,2,3.99479126930237,5.90572023391724,1.56239533424377,8.06748580932617,0.698896884918213,3.18228244781494,1.04805386066437,happy,-2.87746858734041,ER
9002,17,3,2.08434745687654,0,easy,8,-1.26175999641418,-6.8041296005249,-1.55136632919312,-10.6208505630493,1.04068470001221,1.3674122095108,-1.23326539993286,sad,14.351332487829,ER
9002,18,3,1.58412907900035,1,ambig,1,1.89487838745117,-0.444396018981934,1.13948309421539,-2.5436065196991,-0.755743086338043,0.431101560592651,0.108337700366974,happy,-17.7251283644394,ER
9002,19,3,1.58411653510143,0,easy,5,1.45361256599426,-0.145277768373489,-0.315579295158386,-0.0886349678039551,0.127135038375854,-0.28100323677063,1.68097960948944,sad,1.01257449559578,ER
9002,20,3,2.3844929280919,0,ambig,-1,1.22662353515625,0.367182850837708,1.88655149936676,-0.453265994787216,-0.795281887054443,-2.70972084999084,1.60652434825897,sad,-6.53275022596414,ER
9002,21,3,1.38403336525059,1,ambig,1,-1.73037874698639,-2.87288928031921,-2.44927096366882,-0.312699466943741,-1.87750613689423,4.31489419937134,0.137870132923126,happy,-23.0114903049325,ER
9002,22,3,1.98429731929278,1,easy,5,0.573925137519836,-1.23501682281494,4.30590629577637,0.721216917037964,0.298886656761169,-0.0288808345794678,-2.60309433937073,happy,-22.4520396364556,ER
9002,23,3,0.983826352907016,1,ambig,-1,0.183612585067749,-5.69489288330078,3.6138334274292,-1.15596282482147,-6.266921043396,-2.71558380126953,-3.48256540298462,happy,-13.1408104457918,ER
9002,24,3,1.78422099156859,0,ambig,-3,-1.13804531097412,0.265790969133377,-0.964180529117584,0.177593559026718,-0.91484010219574,-2.09762454032898,-0.618901014328003,sad,-31.5506880962986,ER
9002,25,3,1.88426580749831,1,ambig,2,-0.673596382141113,5.35598134994507,1.65383756160736,0.751305103302002,2.17237710952759,1.43791592121124,5.14454889297485,happy,18.6270656412523,ER
9002,26,3,0.783764469672462,1,easy,5,-0.179419815540314,-4.13778638839722,-6.19984531402588,4.31759929656982,-2.39566445350647,0.330010175704956,-5.97417068481445,happy,24.0411610667389,ER
9002,27,3,0.783804001959908,1,ambig,-5,6.68838024139404,-1.91508173942566,-2.34025907516479,2.13672041893005,1.36414623260498,-2.81883192062378,-2.00062990188599,happy,18.4097500133081,ER
9002,28,3,1.98432924921724,0,easy,5,0.320292353630066,3.92432641983032,1.60837244987488,3.91355681419373,0.2438103556633,2.55223751068115,1.89927172660828,sad,7.60753692646039,ER
9002,29,3,1.48406943846288,0,ambig,2,-0.880705833435059,1.06185686588287,0.915573716163635,2.57563066482544,-0.26586639881134,2.17293167114258,-1.87994277477264,sad,12.5839518632475,ER
9002,30,3,1.18392016606603,1,ambig,-1,2.27197575569153,0.523739159107208,3.40959978103638,-1.42690062522888,-1.51649832725525,0.048568457365036,0.33586311340332,happy,11.6284415018795,ER
9002,31,3,1.28396612235014,1,easy,8,-2.46037149429321,7.12383937835693,0.258138418197632,1.74668443202972,-2.53774929046631,-1.08259856700897,-1.10847771167755,happy,-12.7832087402772,ER
9002,32,3,1.48410250874176,1,easy,10,1.29192233085632,-0.858931601047516,-0.0248687267303467,-5.90015363693237,-2.04694390296936,-0.788192093372345,2.68959808349609,happy,-0.711832255855148,ER
9002,33,3,1.68416667268519,1,ambig,-4,0.72798103094101,-0.46012082695961,-0.518166363239288,-2.65224647521973,0.00223362445831299,2.14598298072815,0.118138670921326,happy,3.80235580240629,ER
9002,34,3,1.98432962933538,0,ambig,-1,0.0947859287261963,3.39874601364136,-1.74499261379242,-0.659044981002808,-0.786746203899384,1.20936954021454,2.91564559936523,sad,-10.6620138714269,ER
9002,35,3,1.58416671069699,0,ambig,-1,-3.21706748008728,-2.73385071754456,-1.08901333808899,5.71247863769531,0.217969536781311,-0.40116012096405,0.686420917510986,sad,-7.54905577422759,ER
9002,36,3,1.48411809358583,0,easy,6,1.17773461341858,1.42005729675293,3.99362421035767,5.47708511352539,3.56179904937744,5.48990249633789,2.85820007324219,sad,-12.2720206567034,ER
9002,37,3,1.9843148047276,1,easy,9,-3.8758978843689,-4.59320211410522,-0.809446156024933,-5.94281959533691,-1.71189510822296,0.503157019615173,-0.941068768501282,happy,11.1270020780346,ER
9002,38,3,1.28398208731238,1,ambig,0,2.1116726398468,1.59508419036865,2.3035147190094,4.10916805267334,3.24082827568054,-3.25361061096191,0.927706241607666,happy,1.02568796462809,ER
9002,39,3,1.28398816920276,0,easy,8,5.44346046447754,1.19744062423706,2.45624303817749,7.90565299987793,3.29765248298645,-0.416198015213013,-0.800738573074341,sad,-7.0671548456377,ER
9002,40,3,1.48407856129842,1,ambig,2,1.08214473724365,-1.2327835559845,-1.16978788375854,-1.07964527606964,-1.32022631168365,1.70328664779663,1.08857989311218,happy,-15.2021248411738,ER
9005,1,1,2.18531879363648,0,ambig,-1,-0.966078579425812,-1.55400156974792,-0.0327833890914917,-3.49710941314697,-0.375760793685913,-2.20915269851685,0.849757552146912,sad,30.2609125401547,ER
9005,2,1,1.88427492023935,1,ambig,2,-1.62332630157471,-1.53182911872864,-2.07935404777527,-0.197288751602173,0.330665081739426,0.454251080751419,-2.05991101264954,happy,-12.0894200570008,ER
9005,3,1,2.68472788245486,0,ambig,-2,0.930728316307068,-0.704572975635529,-0.048456072807312,-1.96281921863556,0.798516392707825,0.133405521512032,1.72622311115265,sad,-15.1893414476228,ER
9005,4,1,1.08389570313109,1,easy,10,-2.97359299659729,-0.306609302759171,-1.33290004730225,-1.57287216186523,-0.967837452888489,-0.689967155456543,-0.688995957374573,happy,-9.72725705134975,ER
9005,5,1,1.38409492895951,1,easy,11,-3.83029985427856,-0.456897139549255,-1.9079657793045,-0.960566520690918,-0.946682035923004,-1.87062478065491,-2.21638679504395,happy,-13.5986372126137,ER
9005,6,1,1.58418973323658,0,ambig,-3,-1.31034922599792,-1.7102917432785,-0.627531409263611,-2.53464698791504,-0.727031230926514,-0.116600155830383,-0.449652284383774,sad,34.3508231600954,ER
9005,7,1,1.28404258513854,1,easy,8,-0.787813484668732,0.598382592201233,0.139084219932556,-2.93742179870605,-1.33387637138367,-0.250346541404724,1.85667407512665,happy,35.5408447823229,ER
9005,8,1,2.28451014432373,0,ambig,2,-0.0666321963071823,-0.938392519950867,-0.570347428321838,1.12078332901001,-0.144237384200096,0.577619671821594,0.544821858406067,sad,20.0666667650152,ER
9005,9,1,1.18394310526962,1,easy,7,0.114750921726227,0.705937385559082,2.69987821578979,-2.47197389602661,1.47712659835815,-0.516837239265442,-0.147574961185455,happy,10.9843556512885,ER
9005,10,1,2.08439481305805,1,easy,8,3.04901885986328,0.0263262540102005,2.74225854873657,2.73007917404175,1.47578954696655,-0.755223155021667,1.58309125900269,happy,15.2252549131766,ER
9005,11,1,1.18396401238766,0,easy,7,0.627395868301392,4.22674942016602,1.0115555524826,2.18919372558594,0.624530792236328,1.20581984519958,0.224233001470566,sad,-9.6731461603813,ER
9005,12,1,1.08400365988604,1,easy,10,-0.633098900318146,4.07894897460938,0.0272520482540131,-1.69068074226379,-0.172161370515823,-0.0944216549396515,1.07471513748169,happy,-15.799967563518,ER
9005,13,1,2.38459898056892,0,ambig,1,-0.246916800737381,-0.967739284038544,1.43201816082001,-0.886575222015381,0.305128484964371,-0.189643681049347,-2.30573701858521,sad,-34.9598368631036,ER
9005,14,1,1.38406451860601,1,easy,7,0.225123047828674,0.31097674369812,-0.459425806999207,0.96616530418396,-0.625425696372986,-0.884988009929657,-1.49020349979401,happy,9.84496451609836,ER
9005,15,1,0.783708641444065,0,ambig,1,-1.81474757194519,-5.7061824798584,-2.61122488975525,-4.19364976882935,-3.83556771278381,-1.42078530788422,-1.73706698417664,sad,19.0470070543639,ER
9005,16,1,3.68520646539321,0,ambig,4,0.42878058552742,-0.993821263313293,-1.65519297122955,0.109321594238281,-0.175979554653168,0.452023953199387,0.237893521785736,sad,6.5821035434346,ER
9005,17,1,1.6842021634686,0,ambig,4,-1.12707209587097,-1.31520164012909,-0.8040571808815,-2.464430809021,0.0591652095317841,-1.86066901683807,-0.309084534645081,sad,-4.03547591934228,ER
9005,18,1,1.6841846775153,0,easy,8,-1.06253063678741,-0.611164689064026,-1.31332802772522,-1.03376948833466,-0.00811752676963806,0.607573986053467,0.999983429908752,sad,-24.036282727376,ER
9005,19,1,1.6842021634686,0,easy,8,-0.291195333003998,-1.46521425247192,-1.28648817539215,1.40430903434753,-0.334253489971161,-0.518081903457642,-1.5964834690094,sad,8.34416102920186,ER
9005,20,1,0.983836136851153,1,ambig,-1,2.6384072303772,-1.21751356124878,2.94151401519775,4.69349241256714,0.0285083502531052,1.91536426544189,0.583890020847321,happy,11.7677426962962,ER
9005,21,1,4.08541584067711,0,easy,12,-1.10130929946899,-1.95453667640686,-1.81158113479614,-1.82189345359802,-0.300253719091415,-1.02203774452209,-0.299103170633316,sad,7.4870693486144,ER
9005,22,1,3.28506893456947,0,ambig,0,-0.793201327323914,-1.161501288414,0.359714508056641,0.000574231147766113,-0.347407281398773,1.37808084487915,-0.998763084411621,sad,2.29858632432433,ER
